timestamp_unix,mode,phase,ip,request_id,task_type,payload_bytes,status_code,response_ms,outcome,error
1775362252.822,mixed,legitimate,192.168.100.50,62,string_length,54,200,688.2,allowed,
1775362253.095,mixed,legitimate,192.168.100.50,66,addition,49,200,426.7,allowed,
1775362252.495,mixed,attack,192.168.100.40,57,factorial,36,200,1096.3,allowed,
1775362253.243,mixed,attack,192.168.100.40,68,addition,49,200,410.5,allowed,
1775362253.039,mixed,attack,192.168.100.40,65,find_vowels,60,200,733.0,allowed,
1775362253.107,mixed,attack,192.168.100.40,66,find_vowels,60,200,750.8,allowed,
1775362253.175,mixed,attack,192.168.100.40,67,string_length,78,200,690.1,allowed,
1775362253.447,mixed,attack,192.168.100.40,71,string_length,54,200,483.5,allowed,
1775362253.367,mixed,legitimate,192.168.100.50,70,addition,49,200,595.2,allowed,
1775362253.164,mixed,legitimate,192.168.100.50,67,multiplication,55,200,820.7,allowed,
1775362253.311,mixed,attack,192.168.100.40,69,find_vowels,100,200,731.2,allowed,
1775362253.231,mixed,legitimate,192.168.100.50,68,multiplication,54,200,832.7,allowed,
1775362253.516,mixed,attack,192.168.100.40,72,find_vowels,80,200,727.2,allowed,
1775362253.571,mixed,legitimate,192.168.100.50,73,string_length,78,200,683.5,allowed,
1775362253.435,mixed,legitimate,192.168.100.50,71,multiplication,55,200,832.2,allowed,
1775362253.503,mixed,legitimate,192.168.100.50,72,multiplication,54,200,828.6,allowed,
1775362253.299,mixed,legitimate,192.168.100.50,69,factorial,36,200,1092.1,allowed,
1775362254.406,mixed,attack,192.168.100.40,85,find_vowels,60,503,70.6,overloaded,
1775362254.474,mixed,attack,192.168.100.40,86,find_vowels,100,503,72.3,overloaded,
1775362254.525,mixed,legitimate,192.168.100.50,87,multiplication,55,503,76.2,overloaded,
1775362254.542,mixed,attack,192.168.100.40,87,multiplication,55,503,65.9,overloaded,
1775362254.592,mixed,legitimate,192.168.100.50,88,find_vowels,100,503,63.8,overloaded,
1775362254.610,mixed,attack,192.168.100.40,88,addition,49,503,61.4,overloaded,
1775362254.660,mixed,legitimate,192.168.100.50,89,addition,49,503,61.9,overloaded,
1775362254.678,mixed,attack,192.168.100.40,89,addition,49,503,80.0,overloaded,
1775362254.728,mixed,legitimate,192.168.100.50,90,string_length,66,503,62.8,overloaded,
1775362254.746,mixed,attack,192.168.100.40,90,find_vowels,60,503,70.9,overloaded,
1775362253.995,mixed,attack,192.168.100.40,79,multiplication,55,200,846.9,allowed,
1775362254.814,mixed,attack,192.168.100.40,91,multiplication,54,503,78.3,overloaded,
1775362254.864,mixed,legitimate,192.168.100.50,92,factorial,36,503,68.4,overloaded,
1775362254.882,mixed,attack,192.168.100.40,92,string_length,78,503,65.2,overloaded,
1775362254.931,mixed,legitimate,192.168.100.50,93,string_length,66,503,78.0,overloaded,
1775362254.950,mixed,attack,192.168.100.40,93,multiplication,55,503,80.0,overloaded,
1775362255.000,mixed,legitimate,192.168.100.50,94,addition,49,503,81.8,overloaded,
1775362255.018,mixed,attack,192.168.100.40,94,string_length,78,503,68.7,overloaded,
1775362255.068,mixed,legitimate,192.168.100.50,95,factorial,36,503,80.0,overloaded,
1775362255.086,mixed,attack,192.168.100.40,95,find_vowels,60,503,75.0,overloaded,
1775362255.136,mixed,legitimate,192.168.100.50,96,find_vowels,100,503,91.0,overloaded,
1775362255.154,mixed,attack,192.168.100.40,96,multiplication,54,503,75.3,overloaded,
