timestamp_unix,mode,phase,ip,request_id,task_type,payload_bytes,status_code,response_ms,outcome,error
1775366731.126,mixed,legitimate,192.168.100.50,18,find_vowels,100,503,1569.0,overloaded,
1775366731.190,mixed,attack,192.168.100.40,79,addition,49,503,1535.0,overloaded,
1775366731.164,mixed,attack,192.168.100.40,78,addition,49,503,1594.8,overloaded,
1775366731.379,mixed,legitimate,192.168.100.50,20,addition,49,503,1399.5,overloaded,
1775366731.269,mixed,attack,192.168.100.40,82,string_length,66,503,1556.9,overloaded,
1775366731.252,mixed,legitimate,192.168.100.50,19,factorial,36,503,1608.1,overloaded,
1775366731.348,mixed,attack,192.168.100.40,85,addition,49,503,1566.7,overloaded,
1775366731.322,mixed,attack,192.168.100.40,84,find_vowels,60,503,1718.7,overloaded,
1775366729.482,mixed,attack,192.168.100.40,21,addition,49,200,3570.0,allowed,
1775366731.454,mixed,attack,192.168.100.40,89,find_vowels,100,503,1610.2,overloaded,
1775366731.401,mixed,attack,192.168.100.40,87,string_length,54,503,1684.8,overloaded,
1775366731.481,mixed,attack,192.168.100.40,90,addition,49,503,1616.7,overloaded,
1775366731.375,mixed,attack,192.168.100.40,86,factorial,36,503,1753.0,overloaded,
1775366731.589,mixed,attack,192.168.100.40,94,addition,49,503,1550.4,overloaded,
1775366731.537,mixed,attack,192.168.100.40,92,factorial,36,503,1610.9,overloaded,
1775366731.508,mixed,attack,192.168.100.40,91,multiplication,55,503,1663.5,overloaded,
1775366731.615,mixed,attack,192.168.100.40,95,multiplication,54,503,1562.8,overloaded,
1775366731.642,mixed,attack,192.168.100.40,96,factorial,36,503,1575.4,overloaded,
1775366731.563,mixed,attack,192.168.100.40,93,find_vowels,60,503,1669.3,overloaded,
1775366731.694,mixed,attack,192.168.100.40,98,string_length,78,503,1575.4,overloaded,
1775366731.747,mixed,attack,192.168.100.40,100,multiplication,54,503,1540.1,overloaded,
1775366731.631,mixed,legitimate,192.168.100.50,22,string_length,66,503,1681.6,overloaded,
1775366731.669,mixed,attack,192.168.100.40,97,factorial,36,503,1660.8,overloaded,
1775366731.721,mixed,attack,192.168.100.40,99,addition,49,503,1633.7,overloaded,
1775366731.774,mixed,attack,192.168.100.40,101,factorial,36,503,1636.1,overloaded,
1775366731.758,mixed,legitimate,192.168.100.50,23,factorial,36,503,1661.3,overloaded,
1775366731.801,mixed,attack,192.168.100.40,102,string_length,66,503,1652.6,overloaded,
1775366731.828,mixed,attack,192.168.100.40,103,addition,49,503,1660.4,overloaded,
1775366731.854,mixed,attack,192.168.100.40,104,factorial,36,503,1671.3,overloaded,
1775366731.881,mixed,attack,192.168.100.40,105,addition,49,503,1662.6,overloaded,
1775366731.907,mixed,attack,192.168.100.40,106,multiplication,54,503,1669.2,overloaded,
1775366731.960,mixed,attack,192.168.100.40,108,find_vowels,60,503,1686.2,overloaded,
1775366732.012,mixed,legitimate,192.168.100.50,25,addition,49,503,1656.7,overloaded,
1775366731.885,mixed,legitimate,192.168.100.50,24,factorial,36,503,1800.3,overloaded,
1775366731.934,mixed,attack,192.168.100.40,107,multiplication,55,503,1787.3,overloaded,
1775366732.012,mixed,attack,192.168.100.40,110,string_length,66,503,1711.1,overloaded,
1775366729.924,mixed,attack,192.168.100.40,32,multiplication,55,200,3824.4,allowed,
1775366731.986,mixed,attack,192.168.100.40,109,string_length,54,503,1765.7,overloaded,
1775366732.138,mixed,legitimate,192.168.100.50,26,multiplication,55,503,1706.0,overloaded,
1775366732.174,mixed,attack,192.168.100.40,116,string_length,78,503,1712.0,overloaded,
1775366732.147,mixed,attack,192.168.100.40,115,multiplication,55,503,1775.9,overloaded,
1775366732.121,mixed,attack,192.168.100.40,114,factorial,36,503,1809.9,overloaded,
1775366732.095,mixed,attack,192.168.100.40,113,string_length,90,503,1858.4,overloaded,
1775366732.068,mixed,attack,192.168.100.40,112,multiplication,54,503,1888.4,overloaded,
1775366732.201,mixed,attack,192.168.100.40,117,factorial,36,503,1770.0,overloaded,
1775366732.228,mixed,attack,192.168.100.40,118,string_length,66,503,1801.8,overloaded,
1775366730.251,mixed,attack,192.168.100.40,44,string_length,90,200,3786.2,allowed,
1775366730.410,mixed,attack,192.168.100.40,50,string_length,54,200,3675.2,allowed,
1775366732.281,mixed,attack,192.168.100.40,120,factorial,36,503,1811.1,overloaded,
1775366732.254,mixed,attack,192.168.100.40,119,addition,48,503,1855.3,overloaded,
1775366732.307,mixed,attack,192.168.100.40,121,addition,49,503,1811.7,overloaded,
1775366732.334,mixed,attack,192.168.100.40,122,factorial,36,503,1797.6,overloaded,
1775366732.264,mixed,legitimate,192.168.100.50,27,string_length,78,503,1908.4,overloaded,
1775366732.388,mixed,attack,192.168.100.40,124,string_length,54,503,1829.6,overloaded,
1775366732.391,mixed,legitimate,192.168.100.50,28,find_vowels,80,503,1832.4,overloaded,
1775366732.468,mixed,attack,192.168.100.40,127,factorial,36,503,1787.7,overloaded,
1775366732.496,mixed,attack,192.168.100.40,128,string_length,78,503,1765.3,overloaded,
1775366732.519,mixed,legitimate,192.168.100.50,29,factorial,36,503,1804.7,overloaded,
1775366732.522,mixed,attack,192.168.100.40,129,factorial,36,503,1801.0,overloaded,
1775366732.415,mixed,attack,192.168.100.40,125,multiplication,55,503,1937.5,overloaded,
1775366730.494,mixed,legitimate,192.168.100.50,13,multiplication,55,200,3887.3,allowed,
1775366730.629,mixed,attack,192.168.100.40,58,string_length,66,200,3794.4,allowed,
1775366730.224,mixed,attack,192.168.100.40,43,factorial,36,200,4249.5,allowed,
1775366734.442,mixed,attack,192.168.100.40,201,addition,49,403,33.4,blocked,
1775366734.469,mixed,attack,192.168.100.40,202,string_length,54,403,20.6,blocked,
1775366734.496,mixed,attack,192.168.100.40,203,find_vowels,100,403,16.6,blocked,
1775366732.550,mixed,attack,192.168.100.40,130,addition,48,503,1963.3,overloaded,
1775366732.576,mixed,attack,192.168.100.40,131,multiplication,54,503,1942.6,overloaded,
1775366734.522,mixed,attack,192.168.100.40,204,find_vowels,60,403,11.6,blocked,
1775366734.549,mixed,attack,192.168.100.40,205,multiplication,55,403,14.8,blocked,
1775366734.575,mixed,attack,192.168.100.40,206,string_length,78,403,14.8,blocked,
1775366734.601,mixed,attack,192.168.100.40,207,string_length,78,403,17.1,blocked,
1775366732.657,mixed,attack,192.168.100.40,134,find_vowels,60,503,1964.7,overloaded,
1775366734.628,mixed,attack,192.168.100.40,208,factorial,36,403,16.0,blocked,
1775366732.631,mixed,attack,192.168.100.40,133,find_vowels,100,503,2016.6,overloaded,
1775366734.654,mixed,attack,192.168.100.40,209,factorial,36,403,11.3,blocked,
1775366732.683,mixed,attack,192.168.100.40,135,find_vowels,80,503,1984.4,overloaded,
1775366734.681,mixed,attack,192.168.100.40,210,find_vowels,60,403,25.7,blocked,
1775366732.646,mixed,legitimate,192.168.100.50,30,factorial,36,503,2061.6,overloaded,
1775366730.735,mixed,attack,192.168.100.40,62,multiplication,55,200,3983.3,allowed,
1775366734.708,mixed,attack,192.168.100.40,211,find_vowels,80,403,23.8,blocked,
1775366734.736,mixed,attack,192.168.100.40,212,factorial,36,403,17.5,blocked,
1775366734.764,mixed,attack,192.168.100.40,213,string_length,90,403,17.5,blocked,
1775366729.981,mixed,attack,192.168.100.40,34,addition,49,200,4809.0,allowed,
1775366732.771,mixed,legitimate,192.168.100.50,31,addition,49,503,2027.5,overloaded,
1775366734.791,mixed,attack,192.168.100.40,214,string_length,78,403,23.1,blocked,
1775366729.581,mixed,legitimate,192.168.100.50,6,multiplication,55,200,5243.0,allowed,
1775366734.817,mixed,attack,192.168.100.40,215,factorial,36,403,17.7,blocked,
1775366732.764,mixed,attack,192.168.100.40,138,multiplication,55,503,2092.8,overloaded,
1775366730.747,mixed,legitimate,192.168.100.50,15,multiplication,55,200,4114.2,allowed,
1775366734.844,mixed,attack,192.168.100.40,216,multiplication,55,403,31.2,blocked,
1775366734.871,mixed,attack,192.168.100.40,217,factorial,36,403,17.3,blocked,
1775366732.736,mixed,attack,192.168.100.40,137,factorial,36,503,2181.6,overloaded,
1775366734.898,mixed,attack,192.168.100.40,218,find_vowels,100,403,36.0,blocked,
1775366732.816,mixed,attack,192.168.100.40,140,multiplication,55,503,2131.1,overloaded,
1775366734.925,mixed,attack,192.168.100.40,219,addition,49,403,35.3,blocked,
1775366732.869,mixed,attack,192.168.100.40,142,multiplication,55,503,2093.2,overloaded,
1775366732.896,mixed,attack,192.168.100.40,143,string_length,54,503,2072.9,overloaded,
1775366734.955,mixed,attack,192.168.100.40,220,factorial,36,403,22.6,blocked,
1775366732.843,mixed,attack,192.168.100.40,141,addition,49,503,2138.6,overloaded,
1775366734.981,mixed,attack,192.168.100.40,221,multiplication,55,403,19.2,blocked,
1775366731.027,mixed,attack,192.168.100.40,73,string_length,90,200,4018.5,allowed,
1775366735.009,mixed,attack,192.168.100.40,222,multiplication,55,403,38.5,blocked,
1775366735.036,mixed,attack,192.168.100.40,223,find_vowels,80,403,19.9,blocked,
1775366735.062,mixed,attack,192.168.100.40,224,addition,49,403,18.4,blocked,
1775366735.089,mixed,attack,192.168.100.40,225,factorial,36,403,15.2,blocked,
1775366735.115,mixed,attack,192.168.100.40,226,string_length,78,403,26.1,blocked,
1775366735.147,mixed,attack,192.168.100.40,227,factorial,36,403,17.1,blocked,
1775366735.174,mixed,attack,192.168.100.40,228,find_vowels,80,403,22.2,blocked,
1775366732.922,mixed,attack,192.168.100.40,144,addition,49,503,2293.0,overloaded,
1775366735.202,mixed,attack,192.168.100.40,229,string_length,78,403,20.9,blocked,
1775366730.576,mixed,attack,192.168.100.40,56,addition,49,200,4666.0,allowed,
1775366735.228,mixed,attack,192.168.100.40,230,factorial,36,403,18.6,blocked,
1775366735.254,mixed,attack,192.168.100.40,231,factorial,36,403,15.1,blocked,
1775366733.082,mixed,attack,192.168.100.40,150,string_length,78,503,2192.1,overloaded,
1775366731.243,mixed,attack,192.168.100.40,81,find_vowels,100,200,4042.8,allowed,
1775366735.282,mixed,attack,192.168.100.40,232,factorial,36,403,18.6,blocked,
1775366735.308,mixed,attack,192.168.100.40,233,factorial,36,403,20.9,blocked,
1775366735.335,mixed,attack,192.168.100.40,234,find_vowels,100,403,16.8,blocked,
1775366735.361,mixed,attack,192.168.100.40,235,factorial,36,403,32.6,blocked,
1775366735.388,mixed,attack,192.168.100.40,236,addition,49,403,21.4,blocked,
1775366735.414,mixed,attack,192.168.100.40,237,factorial,36,403,12.4,blocked,
1775366733.056,mixed,attack,192.168.100.40,149,multiplication,55,503,2373.9,overloaded,
1775366733.001,mixed,attack,192.168.100.40,147,factorial,36,503,2430.5,overloaded,
1775366733.024,mixed,legitimate,192.168.100.50,33,factorial,36,503,2427.9,overloaded,
1775366735.441,mixed,attack,192.168.100.40,238,multiplication,55,403,26.0,blocked,
1775366735.471,mixed,attack,192.168.100.40,239,find_vowels,100,403,19.1,blocked,
1775366733.152,mixed,legitimate,192.168.100.50,34,string_length,54,503,2353.7,overloaded,
1775366735.497,mixed,attack,192.168.100.40,240,find_vowels,100,403,25.0,blocked,
1775366735.524,mixed,attack,192.168.100.40,241,multiplication,55,403,35.9,blocked,
1775366733.162,mixed,attack,192.168.100.40,153,addition,48,503,2402.8,overloaded,
1775366735.551,mixed,attack,192.168.100.40,242,string_length,78,403,25.1,blocked,
1775366733.109,mixed,attack,192.168.100.40,151,addition,49,503,2479.4,overloaded,
1775366735.578,mixed,attack,192.168.100.40,243,factorial,36,403,22.1,blocked,
1775366735.605,mixed,attack,192.168.100.40,244,addition,49,403,23.7,blocked,
1775366735.632,mixed,attack,192.168.100.40,245,factorial,36,403,17.3,blocked,
1775366730.464,mixed,attack,192.168.100.40,52,multiplication,54,200,5218.4,allowed,
1775366735.658,mixed,attack,192.168.100.40,246,multiplication,55,403,25.6,blocked,
1775366733.190,mixed,attack,192.168.100.40,154,factorial,36,503,2510.3,overloaded,
1775366735.687,mixed,attack,192.168.100.40,247,factorial,36,403,23.6,blocked,
1775366733.270,mixed,attack,192.168.100.40,157,addition,49,503,2449.3,overloaded,
1775366735.713,mixed,attack,192.168.100.40,248,addition,49,403,20.6,blocked,
1775366735.740,mixed,attack,192.168.100.40,249,find_vowels,100,403,29.5,blocked,
1775366735.768,mixed,attack,192.168.100.40,250,string_length,66,403,20.4,blocked,
1775366730.873,mixed,legitimate,192.168.100.50,16,string_length,54,200,4921.1,allowed,
1775366733.216,mixed,attack,192.168.100.40,155,multiplication,55,503,2595.0,overloaded,
1775366733.323,mixed,attack,192.168.100.40,159,string_length,66,503,2507.7,overloaded,
1775366735.793,mixed,attack,192.168.100.40,251,addition,49,403,48.2,blocked,
1775366735.821,mixed,attack,192.168.100.40,252,factorial,36,403,23.6,blocked,
1775366735.847,mixed,attack,192.168.100.40,253,find_vowels,100,403,12.0,blocked,
1775366733.243,mixed,attack,192.168.100.40,156,multiplication,54,503,2633.2,overloaded,
1775366735.873,mixed,attack,192.168.100.40,254,string_length,66,403,14.2,blocked,
1775366733.405,mixed,legitimate,192.168.100.50,36,find_vowels,80,503,2492.4,overloaded,
1775366735.899,mixed,attack,192.168.100.40,255,multiplication,54,403,23.0,blocked,
1775366733.403,mixed,attack,192.168.100.40,162,string_length,78,503,2521.7,overloaded,
1775366735.925,mixed,attack,192.168.100.40,256,multiplication,55,403,21.1,blocked,
1775366735.952,mixed,attack,192.168.100.40,257,factorial,36,403,20.7,blocked,
1775366730.118,mixed,attack,192.168.100.40,39,factorial,36,200,5861.8,allowed,
1775366733.430,mixed,attack,192.168.100.40,163,find_vowels,100,503,2566.4,overloaded,
1775366735.979,mixed,attack,192.168.100.40,258,addition,48,403,21.0,blocked,
1775366733.456,mixed,attack,192.168.100.40,164,string_length,66,503,2558.2,overloaded,
1775366736.006,mixed,attack,192.168.100.40,259,multiplication,55,403,25.3,blocked,
1775366733.562,mixed,attack,192.168.100.40,168,find_vowels,100,503,2477.0,overloaded,
1775366736.033,mixed,attack,192.168.100.40,260,multiplication,55,403,19.9,blocked,
1775366733.642,mixed,attack,192.168.100.40,171,factorial,36,503,2413.3,overloaded,
1775366733.509,mixed,attack,192.168.100.40,166,addition,49,503,2550.8,overloaded,
1775366736.059,mixed,attack,192.168.100.40,261,string_length,78,403,21.9,blocked,
1775366733.532,mixed,legitimate,192.168.100.50,37,factorial,36,503,2560.9,overloaded,
1775366733.615,mixed,attack,192.168.100.40,170,addition,49,503,2493.7,overloaded,
1775366736.086,mixed,attack,192.168.100.40,262,find_vowels,60,403,23.9,blocked,
1775366736.112,mixed,attack,192.168.100.40,263,factorial,36,403,11.4,blocked,
1775366733.589,mixed,attack,192.168.100.40,169,factorial,36,503,2542.4,overloaded,
1775366733.658,mixed,legitimate,192.168.100.50,38,factorial,36,503,2479.5,overloaded,
1775366733.535,mixed,attack,192.168.100.40,167,addition,49,503,2604.3,overloaded,
1775366733.672,mixed,attack,192.168.100.40,172,string_length,90,503,2478.9,overloaded,
1775366736.140,mixed,attack,192.168.100.40,264,string_length,90,403,20.3,blocked,
1775366736.168,mixed,attack,192.168.100.40,265,factorial,36,403,34.5,blocked,
1775366736.195,mixed,attack,192.168.100.40,266,factorial,36,403,33.5,blocked,
1775366736.223,mixed,attack,192.168.100.40,267,string_length,54,403,21.7,blocked,
1775366731.054,mixed,attack,192.168.100.40,74,find_vowels,100,200,5201.7,allowed,
1775366736.250,mixed,attack,192.168.100.40,268,multiplication,55,403,12.5,blocked,
1775366733.725,mixed,attack,192.168.100.40,174,string_length,54,503,2569.6,overloaded,
1775366736.277,mixed,attack,192.168.100.40,269,string_length,66,403,25.0,blocked,
1775366733.698,mixed,attack,192.168.100.40,173,string_length,66,503,2618.0,overloaded,
1775366733.753,mixed,attack,192.168.100.40,175,find_vowels,60,503,2577.0,overloaded,
1775366736.305,mixed,attack,192.168.100.40,270,addition,49,403,29.8,blocked,
1775366736.332,mixed,attack,192.168.100.40,271,multiplication,55,403,39.1,blocked,
1775366736.359,mixed,attack,192.168.100.40,272,addition,49,403,29.6,blocked,
1775366736.385,mixed,attack,192.168.100.40,273,multiplication,55,403,12.7,blocked,
1775366736.411,mixed,attack,192.168.100.40,274,factorial,36,403,11.5,blocked,
1775366736.438,mixed,attack,192.168.100.40,275,factorial,36,403,34.1,blocked,
1775366736.464,mixed,attack,192.168.100.40,276,addition,49,403,28.9,blocked,
1775366736.492,mixed,attack,192.168.100.40,277,addition,49,403,36.4,blocked,
1775366736.518,mixed,attack,192.168.100.40,278,find_vowels,80,403,25.8,blocked,
1775366733.785,mixed,legitimate,192.168.100.50,39,addition,49,503,2759.4,overloaded,
1775366733.805,mixed,attack,192.168.100.40,177,factorial,36,503,2766.0,overloaded,
1775366736.545,mixed,attack,192.168.100.40,279,find_vowels,100,403,35.1,blocked,
1775366731.295,mixed,attack,192.168.100.40,83,find_vowels,80,200,5308.0,allowed,
1775366736.574,mixed,attack,192.168.100.40,280,string_length,90,403,41.3,blocked,
1775366736.600,mixed,attack,192.168.100.40,281,multiplication,55,403,25.6,blocked,
1775366730.762,mixed,attack,192.168.100.40,63,factorial,36,200,5884.5,allowed,
1775366736.628,mixed,attack,192.168.100.40,282,multiplication,55,403,21.2,blocked,
1775366733.832,mixed,attack,192.168.100.40,178,factorial,36,503,2838.6,overloaded,
1775366736.655,mixed,attack,192.168.100.40,283,addition,49,403,20.8,blocked,
1775366736.682,mixed,attack,192.168.100.40,284,string_length,66,403,33.5,blocked,
1775366736.708,mixed,attack,192.168.100.40,285,factorial,36,403,27.5,blocked,
1775366736.737,mixed,attack,192.168.100.40,286,string_length,54,403,47.0,blocked,
1775366736.774,mixed,attack,192.168.100.40,287,find_vowels,60,403,21.6,blocked,
1775366736.800,mixed,attack,192.168.100.40,288,multiplication,54,403,40.8,blocked,
1775366733.914,mixed,attack,192.168.100.40,181,factorial,36,503,2946.7,overloaded,
1775366730.036,mixed,attack,192.168.100.40,36,find_vowels,80,200,6826.2,allowed,
1775366736.828,mixed,attack,192.168.100.40,289,find_vowels,100,403,35.6,blocked,
1775366736.854,mixed,attack,192.168.100.40,290,find_vowels,80,403,14.5,blocked,
1775366736.881,mixed,attack,192.168.100.40,291,multiplication,54,403,10.9,blocked,
1775366733.887,mixed,attack,192.168.100.40,180,string_length,78,503,3024.6,overloaded,
1775366736.907,mixed,attack,192.168.100.40,292,addition,49,403,31.3,blocked,
1775366736.933,mixed,attack,192.168.100.40,293,addition,49,403,12.9,blocked,
1775366730.062,mixed,attack,192.168.100.40,37,find_vowels,60,200,6889.8,allowed,
1775366734.047,mixed,attack,192.168.100.40,186,multiplication,55,503,2926.9,overloaded,
1775366736.961,mixed,attack,192.168.100.40,294,string_length,78,403,27.8,blocked,
1775366736.987,mixed,attack,192.168.100.40,295,multiplication,55,403,25.4,blocked,
1775366733.994,mixed,attack,192.168.100.40,184,multiplication,55,503,3041.0,overloaded,
1775366737.014,mixed,attack,192.168.100.40,296,addition,49,403,27.6,blocked,
1775366734.021,mixed,attack,192.168.100.40,185,find_vowels,100,503,3026.5,overloaded,
1775366734.038,mixed,legitimate,192.168.100.50,41,find_vowels,60,503,3009.6,overloaded,
1775366734.100,mixed,attack,192.168.100.40,188,find_vowels,60,503,2958.7,overloaded,
1775366737.040,mixed,attack,192.168.100.40,297,factorial,36,403,18.7,blocked,
1775366737.067,mixed,attack,192.168.100.40,298,find_vowels,100,403,22.0,blocked,
1775366737.095,mixed,attack,192.168.100.40,299,factorial,36,403,18.4,blocked,
1775366734.165,mixed,legitimate,192.168.100.50,42,multiplication,55,503,2963.6,overloaded,
1775366737.121,mixed,attack,192.168.100.40,300,find_vowels,60,403,19.7,blocked,
1775366737.147,mixed,attack,192.168.100.40,301,factorial,36,403,23.9,blocked,
1775366737.174,mixed,attack,192.168.100.40,302,find_vowels,60,403,23.1,blocked,
1775366734.127,mixed,attack,192.168.100.40,189,addition,49,503,3080.6,overloaded,
1775366737.201,mixed,attack,192.168.100.40,303,string_length,78,403,21.7,blocked,
1775366737.226,mixed,attack,192.168.100.40,304,addition,48,403,26.1,blocked,
1775366737.253,mixed,attack,192.168.100.40,305,string_length,90,403,23.3,blocked,
1775366730.548,mixed,attack,192.168.100.40,55,string_length,66,200,6737.2,allowed,
1775366737.279,mixed,attack,192.168.100.40,306,multiplication,55,403,13.5,blocked,
1775366734.206,mixed,attack,192.168.100.40,192,addition,48,503,3125.6,overloaded,
1775366737.307,mixed,attack,192.168.100.40,307,find_vowels,80,403,34.5,blocked,
1775366737.334,mixed,attack,192.168.100.40,308,find_vowels,80,403,21.3,blocked,
1775366737.360,mixed,attack,192.168.100.40,309,find_vowels,100,403,21.2,blocked,
1775366737.387,mixed,attack,192.168.100.40,310,find_vowels,60,403,15.0,blocked,
1775366730.495,mixed,attack,192.168.100.40,53,find_vowels,80,200,6929.2,allowed,
1775366734.153,mixed,attack,192.168.100.40,190,multiplication,55,503,3275.3,overloaded,
1775366737.414,mixed,attack,192.168.100.40,311,multiplication,55,403,20.2,blocked,
1775366737.440,mixed,attack,192.168.100.40,312,multiplication,55,403,11.5,blocked,
1775366734.338,mixed,attack,192.168.100.40,197,multiplication,55,503,3128.2,overloaded,
1775366734.232,mixed,attack,192.168.100.40,193,string_length,66,503,3252.4,overloaded,
1775366734.285,mixed,attack,192.168.100.40,195,addition,49,503,3235.0,overloaded,
1775366734.179,mixed,attack,192.168.100.40,191,string_length,66,503,3360.2,overloaded,
1775366737.514,mixed,attack,192.168.100.40,313,factorial,36,403,38.5,blocked,
1775366737.550,mixed,attack,192.168.100.40,314,multiplication,55,403,19.5,blocked,
1775366734.416,mixed,attack,192.168.100.40,200,string_length,78,503,3166.3,overloaded,
1775366737.576,mixed,attack,192.168.100.40,315,factorial,36,403,13.7,blocked,
1775366734.259,mixed,attack,192.168.100.40,194,find_vowels,80,503,3346.6,overloaded,
1775366737.603,mixed,attack,192.168.100.40,316,find_vowels,60,403,17.9,blocked,
1775366734.364,mixed,attack,192.168.100.40,198,factorial,36,503,3259.0,overloaded,
